id,tool_name,frequency_id
895,SQL,Often
896,Excel,Rarely
896,R,Often
897,R,Sometimes
897,SASBase,Most of the time
897,SQL,Often
898,AWS,Sometimes
898,C,Sometimes
898,Cloudera,Sometimes
898,Hadoop,Often
898,Jupyter,Rarely
898,No_SQL,Often
898,Perl,Sometimes
898,Python,Often
898,Spark,Often
898,Tensor_Flow,Rarely
898,Unix,Often
899,AWS,Sometimes
899,Jupyter,Sometimes
899,Azure,Rarely
899,Python,Often
899,R,Most of the time
899,SQL,Most of the time
899,Tensor_Flow,Sometimes
899,Unix,Sometimes
900,Amazon_ML,Rarely
900,AWS,Rarely
900,C,Sometimes
900,Python,Most of the time
901,Julia,Rarely
901,R,Most of the time
901,SASBase,Rarely
901,SQL,Often
901,Stan,Often
901,Unix,Sometimes
902,Jupyter,Most of the time
902,Python,Most of the time
902,R,Most of the time
902,SQL,Sometimes
902,Tableau,Rarely
903,C,Sometimes
903,Jupyter,Most of the time
903,MATLAB,Often
903,No_SQL,Sometimes
903,Python,Most of the time
903,Tensor_Flow,Sometimes
904,AWS,Sometimes
904,C,Sometimes
904,Python,Often
904,R,Most of the time
904,SQL,Rarely
904,Tensor_Flow,Sometimes
905,R,Most of the time
906,Python,Most of the time
907,Python,Often
907,R,Sometimes
907,Select1,Often
908,Java,Most of the time
908,Python,Often
908,R,Often
908,SASBase,Most of the time
908,SQL,Most of the time
909,AWS,Sometimes
909,Python,Most of the time
909,Tensor_Flow,Most of the time
910,IBMSPSSStatistics,Rarely
910,SASBase,Most of the time
910,SASEnterprise,Rarely
910,SQL,Most of the time
910,Unix,Often
911,No_SQL,Often
911,Python,Most of the time
911,R,Sometimes
911,SQL,Sometimes
911,Tensor_Flow,Most of the time
912,AWS,Often
912,Python,Most of the time
913,Python,Often
914,Java,Sometimes
914,KNIMEFree,Sometimes
914,Orange,Sometimes
914,Python,Often
914,R,Sometimes
914,Tensor_Flow,Sometimes
915,C,Sometimes
915,Jupyter,Most of the time
915,KNIMEFree,Sometimes
915,MATLAB,Sometimes
915,No_SQL,Most of the time
915,Python,Most of the time
915,R,Sometimes
915,Spark,Sometimes
915,Tensor_Flow,Sometimes
916,Qlik,Most of the time
916,Stan,Sometimes
916,Select2,Often
917,Mathematica,Rarely
917,MATLAB,Rarely
917,R,Most of the time
918,Microsoft_SQL,Most of the time
918,Statistica,Most of the time
919,AWS,Sometimes
919,Hadoop,Sometimes
919,Jupyter,Often
919,Azure,Sometimes
919,Microsoft_RServer,Most of the time
919,Python,Often
919,R,Most of the time
919,SQL,Most of the time
919,Tensor_Flow,Sometimes
920,C,Rarely
920,GCP,Often
920,Hadoop,Often
920,Perl,Rarely
920,Python,Most of the time
920,R,Most of the time
920,SASEnterprise,Most of the time
920,SQL,Most of the time
921,Azure,Often
921,SQL,Rarely
922,Hadoop,Rarely
922,R,Rarely
922,SASBase,Most of the time
922,SASEnterprise,Often
922,SQL,Sometimes
923,Jupyter,Most of the time
923,Python,Most of the time
924,IBMSPSSStatistics,Often
924,Excel,Often
924,Qlik,Rarely
924,R,Often
924,Rapid_Miner_Free,Rarely
924,Tableau,Often
925,C,Sometimes
925,Jupyter,Often
925,Python,Often
925,Qlik,Rarely
925,R,Often
925,SQL,Most of the time
926,Amazon_ML,Often
926,GCP,Sometimes
926,IBMCognos,Sometimes
926,Excel,Often
926,Oracle,Often
926,R,Most of the time
926,Rapid_Miner_Commercial,Often
926,SASEnterprise,Often
926,SQL,Often
926,Tableau,Most of the time
927,C,Sometimes
927,GCP,Sometimes
927,Hadoop,Sometimes
927,Java,Most of the time
927,No_SQL,Sometimes
927,Oracle,Often
927,Orange,Sometimes
927,Perl,Sometimes
927,Python,Often
928,Jupyter,Often
928,Mathematica,Most of the time
928,MATLAB,Often
928,Python,Often
929,AWS,Most of the time
929,C,Rarely
929,Hadoop,Rarely
929,Java,Rarely
929,Mathematica,Rarely
929,No_SQL,Sometimes
929,Orange,Rarely
929,Python,Often
929,Spark,Sometimes
929,SQL,Most of the time
929,Tableau,Most of the time
929,Select1,Sometimes
930,Java,Sometimes
930,Excel,Sometimes
930,Python,Often
930,R,Most of the time
931,Jupyter,Sometimes
931,R,Often
931,SASBase,Sometimes
931,SASEnterprise,Most of the time
931,SQL,Rarely
932,AWS,Often
932,Python,Most of the time
932,Tensor_Flow,Often
933,No_SQL,Rarely
933,Python,Often
933,R,Most of the time
933,SQL,Sometimes
933,Tableau,Rarely
934,AWS,Most of the time
934,Jupyter,Most of the time
934,Python,Most of the time
934,R,Most of the time
934,SQL,Most of the time
935,AWS,Often
935,Hadoop,Sometimes
935,IBMSPSSStatistics,Sometimes
935,R,Sometimes
935,Rapid_Miner_Commercial,Most of the time
935,Rapid_Miner_Free,Most of the time
935,SQL,Often
935,Tableau,Most of the time
936,MATLAB,Most of the time
936,Python,Often
936,Tensor_Flow,Often
937,MATLAB,Sometimes
937,Azure,Often
937,Python,Most of the time
937,Tensor_Flow,Most of the time
938,Java,Most of the time
938,Spark,Often
938,Unix,Most of the time
939,Python,Often
940,R,Most of the time
940,SASBase,Most of the time
940,SQL,Most of the time
941,Perl,Often
941,Python,Sometimes
941,R,Often
941,SQL,Most of the time
941,Tensor_Flow,Sometimes
942,Java,Sometimes
942,Jupyter,Sometimes
942,Python,Most of the time
943,Amazon_ML,Often
943,AWS,Often
943,C,Rarely
943,Java,Rarely
943,MATLAB,Often
943,Azure,Most of the time
943,No_SQL,Sometimes
943,Python,Sometimes
943,SQL,Sometimes
944,GCP,Sometimes
944,Jupyter,Most of the time
944,MATLAB,Sometimes
944,Python,Most of the time
944,R,Most of the time
944,Tensor_Flow,Often
944,Unix,Often
945,Cloudera,Rarely
945,Hadoop,Often
945,Java,Often
945,Jupyter,Rarely
945,MATLAB,Rarely
945,Python,Often
945,Spark,Sometimes
945,SQL,Sometimes
945,Unix,Often
946,Jupyter,Sometimes
946,Python,Sometimes
946,R,Most of the time
946,SQL,Most of the time
947,IBMSPSSModeler,Sometimes
947,IBMSPSSStatistics,Often
947,Jupyter,Often
947,Excel,Most of the time
947,Microsoft_RServer,Most of the time
947,Python,Often
947,R,Most of the time
947,Rapid_Miner_Free,Rarely
947,SQL,Most of the time
948,C,Most of the time
948,Java,Rarely
948,Jupyter,Often
948,MATLAB,Rarely
948,Python,Most of the time
948,SQL,Rarely
948,Tensor_Flow,Often
949,Hadoop,Rarely
949,Jupyter,Sometimes
949,Python,Sometimes
949,R,Most of the time
950,Microsoft_RServer,Rarely
950,Microsoft_SQL,Most of the time
950,Python,Often
950,SQL,Most of the time
950,Tensor_Flow,Often
951,MATLAB,Most of the time
952,AWS,Often
952,Cloudera,Rarely
952,Hadoop,Sometimes
952,Java,Sometimes
952,Jupyter,Most of the time
952,MATLAB,Rarely
952,No_SQL,Sometimes
952,Python,Most of the time
952,Spark,Often
952,Tensor_Flow,Often
953,AWS,Rarely
953,C,Sometimes
953,GCP,Rarely
953,Java,Sometimes
953,MATLAB,Often
953,Excel,Sometimes
953,Python,Most of the time
953,R,Rarely
953,SQL,Rarely
953,Tensor_Flow,Often
954,GCP,Most of the time
954,Hadoop,Sometimes
954,MATLAB,Often
954,Excel,Most of the time
954,Microsoft_SQL,Often
954,Python,Most of the time
954,SQL,Often
954,Tableau,Sometimes
955,Hadoop,Sometimes
955,MATLAB,Rarely
955,Excel,Sometimes
955,Microsoft_SQL,Rarely
955,Minitab,Rarely
955,R,Often
955,SQL,Most of the time
955,Statistica,Sometimes
955,Tableau,Often
956,Java,Most of the time
956,KNIMEFree,Sometimes
956,MATLAB,Sometimes
956,Azure,Rarely
956,Python,Most of the time
956,R,Most of the time
956,Tensor_Flow,Often
956,Unix,Most of the time
957,Java,Sometimes
957,MATLAB,Most of the time
957,SQL,Rarely
958,Jupyter,Sometimes
958,Excel,Most of the time
958,Python,Often
958,R,Often
959,Hadoop,Often
959,Impala,Rarely
959,Jupyter,Often
959,Excel,Often
959,No_SQL,Sometimes
959,Python,Most of the time
959,R,Most of the time
959,Rapid_Miner_Free,Sometimes
959,Spark,Sometimes
959,SQL,Often
959,Tableau,Rarely
959,Tensor_Flow,Rarely
959,Unix,Often
960,AWS,Most of the time
960,Jupyter,Sometimes
960,Microsoft_RServer,Often
960,No_SQL,Rarely
960,Python,Often
960,R,Often
960,Spark,Often
960,SQL,Most of the time
960,Tableau,Most of the time
960,Unix,Rarely
961,C,Sometimes
961,Jupyter,Often
961,Python,Most of the time
961,R,Sometimes
961,SQL,Sometimes
961,Tensor_Flow,Often
961,Unix,Most of the time
962,IBMWatson,Often
962,Qlik,Rarely
962,Rapid_Miner_Commercial,Sometimes
962,TIBCO,Rarely
962,Select2,Often
963,C,Often
963,Jupyter,Sometimes
963,Python,Most of the time
964,R,Most of the time
964,Spark,Most of the time
964,SQL,Sometimes
965,AWS,Often
965,Java,Most of the time
965,Python,Sometimes
966,C,Sometimes
966,Java,Often
966,Orange,Sometimes
966,Python,Sometimes
966,R,Sometimes
966,SQL,Most of the time
967,AWS,Sometimes
967,C,Most of the time
967,IBMSPSSStatistics,Sometimes
967,MATLAB,Sometimes
967,Python,Often
967,R,Most of the time
967,SQL,Sometimes
968,Data_Robot,Rarely
968,Impala,Rarely
968,Jupyter,Often
968,Python,Most of the time
968,SASBase,Most of the time
968,SQL,Most of the time
968,Tensor_Flow,Rarely
969,Jupyter,Sometimes
969,Excel,Most of the time
969,Microsoft_RServer,Often
969,Python,Often
969,R,Often
969,SQL,Often
969,Tensor_Flow,Rarely
970,AWS,Sometimes
970,Jupyter,Often
970,MATLAB,Often
970,Python,Most of the time
970,Tensor_Flow,Often
971,AWS,Often
971,Jupyter,Sometimes
971,Python,Most of the time
971,SQL,Rarely
971,Tensor_Flow,Most of the time
971,Unix,Often
972,C,Sometimes
972,Mathematica,Sometimes
972,MATLAB,Rarely
972,Perl,Rarely
972,R,Most of the time
972,SQL,Rarely
972,Unix,Most of the time
973,Python,Sometimes
973,Select1,Most of the time
974,IBMSPSSModeler,Rarely
974,IBMSPSSStatistics,Rarely
974,Mathematica,Most of the time
974,MATLAB,Sometimes
974,Python,Often
974,R,Often
974,SQL,Rarely
975,GCP,Sometimes
975,Java,Often
975,Jupyter,Often
975,Excel,Sometimes
975,Python,Sometimes
975,SQL,Often
976,Excel,Most of the time
976,R,Often
976,SQL,Most of the time
977,R,Rarely
977,SQL,Most of the time
977,Tableau,Often
977,Select1,Sometimes
978,GCP,Rarely
978,Java,Rarely
978,Jupyter,Rarely
978,Python,Most of the time
978,Tensor_Flow,Often
979,Amazon_ML,Often
979,C,Most of the time
979,Data_Robot,Often
979,Julia,Most of the time
979,Jupyter,Often
979,KNIMEFree,Rarely
979,MATLAB,Most of the time
979,Azure,Rarely
979,Excel,Often
979,Orange,Often
979,SASJMP,Sometimes
979,SQL,Most of the time
980,Spark,Often
981,Hadoop,Often
981,Jupyter,Often
981,KNIMECommercial,Sometimes
981,Python,Often
981,SAPBusiness_Objects,Most of the time
981,Spark,Sometimes
982,Java,Sometimes
982,Jupyter,Most of the time
982,No_SQL,Often
982,Python,Most of the time
982,Tensor_Flow,Often
983,Jupyter,Sometimes
983,Microsoft_SQL,Often
983,Python,Most of the time
983,R,Rarely
983,SQL,Often
983,Tableau,Sometimes
984,C,Sometimes
984,Azure,Often
984,Python,Most of the time
984,R,Sometimes
984,Tensor_Flow,Often
984,Unix,Most of the time
984,Select1,Often
985,AWS,Most of the time
985,Python,Most of the time
985,R,Sometimes
985,Spark,Most of the time
985,Tensor_Flow,Often
986,AWS,Most of the time
986,C,Rarely
986,Hadoop,Most of the time
986,Java,Rarely
986,Jupyter,Most of the time
986,No_SQL,Sometimes
986,Python,Most of the time
986,Spark,Sometimes
986,SQL,Most of the time
986,Unix,Most of the time
987,C,Often
987,MATLAB,Most of the time
987,Python,Sometimes
987,Tensor_Flow,Rarely
988,GCP,Often
988,Jupyter,Sometimes
988,Python,Most of the time
988,R,Sometimes
988,SQL,Sometimes
988,Tensor_Flow,Rarely
989,Azure,Sometimes
989,Excel,Most of the time
989,Python,Rarely
989,R,Rarely
989,SASJMP,Most of the time
989,SQL,Most of the time
989,Tableau,Rarely
990,MATLAB,Most of the time
990,Excel,Sometimes
990,Python,Most of the time
991,AWS,Often
991,Python,Most of the time
991,SQL,Sometimes
991,Unix,Often
992,C,Most of the time
992,GCP,Rarely
992,Python,Often
992,Tensor_Flow,Often
993,AWS,Often
993,C,Sometimes
993,GCP,Often
993,Hadoop,Often
993,Java,Often
993,No_SQL,Sometimes
993,Perl,Sometimes
993,Python,Often
993,R,Most of the time
993,Spark,Sometimes
993,SQL,Sometimes
993,Tensor_Flow,Often
993,Unix,Most of the time
994,C,Rarely
994,Java,Rarely
994,Python,Often
994,SQL,Sometimes
994,Tensor_Flow,Sometimes
995,Python,Sometimes
996,AWS,Sometimes
996,Jupyter,Most of the time
996,Python,Most of the time
996,SQL,Sometimes
996,Tableau,Sometimes
996,Tensor_Flow,Sometimes
996,Unix,Often
997,R,Most of the time
997,SAPBusiness_Objects,Most of the time
997,SQL,Rarely
998,IBMSPSSModeler,Sometimes
998,Python,Sometimes
998,R,Sometimes
998,SASBase,Often
998,SQL,Often
1000,MATLAB,Sometimes
1000,Python,Most of the time
1001,Hadoop,Rarely
1001,Azure,Most of the time
1001,Microsoft_RServer,Most of the time
1001,Python,Often
1001,R,Most of the time
1001,Spark,Sometimes
1002,C,Often
1002,Java,Sometimes
1002,MATLAB,Often
1002,Python,Sometimes
1002,R,Often
1002,Unix,Often
1003,Java,Sometimes
1003,Excel,Sometimes
1003,Python,Sometimes
1003,R,Often
1003,SQL,Sometimes
1003,Tableau,Often
1004,IBMSPSSStatistics,Sometimes
1004,R,Most of the time
1005,Jupyter,Sometimes
1005,MATLAB,Sometimes
1005,Python,Most of the time
1005,R,Sometimes
1005,Tensor_Flow,Most of the time
1005,Unix,Most of the time
1006,AWS,Most of the time
1006,Jupyter,Most of the time
1006,No_SQL,Rarely
1006,Python,Most of the time
1006,SQL,Rarely
1006,Select1,Most of the time
1007,AWS,Sometimes
1007,Jupyter,Most of the time
1007,Python,Most of the time
1008,Jupyter,Most of the time
1008,Python,Most of the time
1008,R,Sometimes
1008,Stan,Sometimes
1009,AWS,Sometimes
1009,GCP,Rarely
1009,Jupyter,Most of the time
1009,Python,Most of the time
1010,Java,Rarely
1010,Python,Most of the time
1010,R,Often
1010,SQL,Often
1010,Tensor_Flow,Most of the time
1011,C,Most of the time
1011,Oracle,Sometimes
1011,R,Sometimes
1012,IBMWatson,Sometimes
1012,Jupyter,Sometimes
1012,Python,Most of the time
1013,MATLAB,Most of the time
1014,Jupyter,Most of the time
1014,Minitab,Rarely
1014,Python,Most of the time
1014,SQL,Most of the time
1014,Tableau,Sometimes
1015,R,Rarely
1015,Statistica,Often
1016,C,Rarely
1016,Python,Most of the time
1017,Hadoop,Often
1017,Python,Often
1017,SASBase,Often
1017,SQL,Often
1018,Hadoop,Sometimes
1018,Java,Often
1018,Jupyter,Most of the time
1018,Azure,Sometimes
1018,No_SQL,Often
1018,Python,Most of the time
1018,R,Often
1018,Rapid_Miner_Free,Rarely
1018,Tensor_Flow,Often
1018,Select1,Most of the time
1018,Select2,Most of the time
1019,Amazon_ML,Sometimes
1019,AWS,Often
1019,Java,Most of the time
1019,No_SQL,Sometimes
1019,SASBase,Often
1020,C,Often
1020,MATLAB,Rarely
1020,Excel,Sometimes
1020,Oracle,Often
1020,R,Often
1020,SQL,Most of the time
1021,MATLAB,Most of the time
1021,Python,Sometimes
1022,Perl,Sometimes
1022,R,Most of the time
1022,SQL,Most of the time
1022,Unix,Sometimes
1023,Amazon_ML,Rarely
1023,AWS,Rarely
1023,R,Most of the time
1024,Java,Rarely
1024,Excel,Often
1024,Python,Sometimes
1024,Qlik,Often
1024,R,Often
1024,SQL,Often
1024,Tableau,Most of the time
1024,Tensor_Flow,Sometimes
1024,TIBCO,Sometimes
1025,No_SQL,Most of the time
1025,Python,Most of the time
1025,Spark,Most of the time
1025,Tensor_Flow,Most of the time
1026,Mathematica,Sometimes
1026,MATLAB,Most of the time
1027,Jupyter,Most of the time
1027,MATLAB,Rarely
1027,Python,Most of the time
1027,R,Most of the time
1027,Rapid_Miner_Free,Sometimes
1027,SQL,Most of the time
1027,Unix,Most of the time
1027,Select1,Sometimes
1028,C,Sometimes
1028,IBMSPSSStatistics,Rarely
1028,Python,Often
1028,R,Often
1028,SQL,Most of the time
1028,Select1,Most of the time
1029,AWS,Sometimes
1029,C,Sometimes
1029,Jupyter,Often
1029,Python,Most of the time
1029,Tensor_Flow,Rarely
1029,Unix,Most of the time
1029,Select1,Rarely
1029,Select2,Often
1030,C,Often
1030,Java,Rarely
1030,Julia,Rarely
1030,Jupyter,Often
1030,Mathematica,Sometimes
1030,MATLAB,Most of the time
1030,Minitab,Rarely
1030,Perl,Rarely
1030,Python,Most of the time
1030,R,Most of the time
1030,SQL,Sometimes
1030,Stan,Sometimes
1030,Tensor_Flow,Rarely
1030,Unix,Rarely
1031,C,Sometimes
1031,Julia,Often
1031,Jupyter,Often
1031,Mathematica,Often
1031,Python,Most of the time
1031,SQL,Often
1031,Tensor_Flow,Sometimes
1031,Unix,Often
1032,Jupyter,Often
1032,Microsoft_SQL,Often
1032,Python,Most of the time
1032,SQL,Most of the time
1032,Tableau,Most of the time
1032,Unix,Often
1033,Julia,Rarely
1033,MATLAB,Sometimes
1033,Python,Sometimes
1033,R,Sometimes
1033,Tableau,Sometimes
1034,Jupyter,Often
1034,Python,Most of the time
1034,R,Most of the time
1034,Tensor_Flow,Rarely
1035,AWS,Most of the time
1035,GCP,Most of the time
1035,Jupyter,Sometimes
1035,No_SQL,Most of the time
1035,Python,Most of the time
1035,R,Most of the time
1035,SQL,Sometimes
1035,Tensor_Flow,Often
1036,IBMSPSSStatistics,Rarely
1036,Jupyter,Sometimes
1036,Python,Sometimes
1036,R,Most of the time
1036,SQL,Sometimes
1037,Excel,Often
1037,Microsoft_RServer,Sometimes
1037,Microsoft_SQL,Often
1037,SASBase,Most of the time
1037,SASEnterprise,Often
1037,SQL,Most of the time
1038,Flume,Rarely
1038,Java,Sometimes
1038,Jupyter,Most of the time
1038,Azure,Rarely
1038,No_SQL,Most of the time
1038,Python,Most of the time
1038,Spark,Sometimes
1038,SQL,Sometimes
1038,Tensor_Flow,Often
1039,C,Often
1039,Azure,Sometimes
1039,Python,Most of the time
1039,R,Sometimes
1040,Jupyter,Most of the time
1040,MATLAB,Often
1040,Python,Most of the time
1040,R,Rarely
1040,Tensor_Flow,Sometimes
1040,Unix,Often
1041,C,Most of the time
1041,Hadoop,Rarely
1041,Java,Rarely
1041,Jupyter,Sometimes
1041,Python,Sometimes
1041,R,Most of the time
1041,Unix,Rarely
1041,Select1,Rarely
1042,MATLAB,Sometimes
1042,Excel,Sometimes
1042,R,Sometimes
1042,Rapid_Miner_Free,Rarely
1043,Hadoop,Sometimes
1043,Jupyter,Often
1043,Python,Sometimes
1043,R,Most of the time
1043,SQL,Sometimes
1043,Unix,Rarely
1044,Python,Sometimes
1044,R,Most of the time
1044,SQL,Most of the time
1045,C,Rarely
1045,MATLAB,Most of the time
1045,Python,Rarely
1045,R,Rarely
1046,AWS,Most of the time
1046,Python,Often
1046,Spark,Most of the time
1046,SQL,Sometimes
1046,Tensor_Flow,Rarely
1046,Select1,Most of the time
1047,Python,Most of the time
1047,R,Often
1048,Microsoft_RServer,Often
1048,R,Most of the time
1048,SQL,Often
1049,C,Sometimes
1049,Jupyter,Rarely
1049,MATLAB,Most of the time
1049,Python,Often
1049,Spark,Rarely
1049,Tensor_Flow,Often
1050,Java,Often
1050,Python,Most of the time
1050,R,Often
1050,SQL,Often
1050,Unix,Most of the time
1052,Data_Robot,Sometimes
1052,R,Most of the time
1053,C,Often
1053,IBMSPSSStatistics,Rarely
1053,MATLAB,Most of the time
1053,Azure,Rarely
1053,Python,Sometimes
1053,R,Sometimes
1053,SQL,Sometimes
1054,C,Sometimes
1054,Java,Rarely
1054,Jupyter,Sometimes
1054,MATLAB,Most of the time
1054,Python,Most of the time
1054,SQL,Often
1055,Orange,Rarely
1055,R,Most of the time
1055,Rapid_Miner_Free,Sometimes
1056,IBMSPSSModeler,Sometimes
1056,IBMSPSSStatistics,Sometimes
1056,Minitab,Sometimes
1056,R,Sometimes
1056,Tableau,Sometimes
1057,C,Sometimes
1057,Python,Most of the time
1058,C,Most of the time
1058,Mathematica,Rarely
1058,MATLAB,Rarely
1058,Excel,Often
1058,Python,Most of the time
1058,R,Often
1058,SQL,Rarely
1058,Tableau,Rarely
1058,Tensor_Flow,Often
1058,Unix,Most of the time
1058,Select1,Rarely
1059,AWS,Rarely
1059,C,Often
1059,Python,Most of the time
1059,R,Sometimes
1059,Unix,Most of the time
1060,AWS,Sometimes
1060,Excel,Sometimes
1060,Python,Most of the time
1060,R,Often
1060,Tensor_Flow,Often
1061,Jupyter,Sometimes
1061,No_SQL,Often
1061,Python,Sometimes
1061,R,Often
1061,Spark,Sometimes
1062,Hadoop,Sometimes
1062,Jupyter,Most of the time
1062,Excel,Most of the time
1062,No_SQL,Sometimes
1062,Oracle,Sometimes
1062,Python,Most of the time
1062,R,Most of the time
1062,Spark,Most of the time
1062,SQL,Most of the time
1062,Unix,Most of the time
1063,Jupyter,Sometimes
1063,Python,Sometimes
1063,R,Most of the time
1063,SQL,Often
1064,Jupyter,Rarely
1064,Python,Most of the time
1064,R,Rarely
1064,Tensor_Flow,Sometimes
1065,AWS,Sometimes
1065,Hadoop,Often
1065,Java,Often
1065,Jupyter,Most of the time
1065,Python,Most of the time
1065,Spark,Sometimes
1065,SQL,Often
1065,Tensor_Flow,Sometimes
1065,Unix,Most of the time
1066,IBMSPSSStatistics,Often
1066,Jupyter,Rarely
1066,Azure,Rarely
1066,Python,Often
1066,Qlik,Rarely
1066,R,Most of the time
1066,SQL,Rarely
1066,Tableau,Sometimes
1067,C,Sometimes
1067,Mathematica,Often
1067,R,Often
